# ANI ranges report for assembly: GCA_000017685.1
# Submitted organism: Leptospira biflexa serovar Patoc strain 'Patoc 1 (Paris)' (taxid = 456481, rank = no rank, lineage = Bacteria; Pseudomonadati; Spirochaetota; Spirochaetia; Leptospirales; Leptospiraceae; Leptospira)
# Submitted Organism Has Type Assembly: Yes
# Best match: Leptospira yanagawae (taxid = 293069, rank = species, lineage = Bacteria; Pseudomonadati; Spirochaetota; Spirochaetia; Leptospirales; Leptospiraceae; Leptospira)
# Status: INCONCLUSIVE
# Confidence: LOW
# Recommended actions legend:
#     - (dash) - No action, query nucleotide is not contaminated
#     S        - query nucleotide range is contaminated from within the same genus and could be considered for trimming, but it is still a valid component of assembly after trimming
#     T        - query nucleotide range is contaminated and needs to be trimmed, but it is still a valid component of assembly after trimming
#recommended_action	input_sequence_identifier	input_sequence_type	sequence_start	sequence_stop	sequence_length	typestrain_sequence	typestrain_sequence_start	typestrain_sequence_stop	typestrain_assembly_accession	typestrain_organism	ANI_this_region	ANI_threshold	%_query_coverage
S	CP000786.1	CIRCULAR	290696	293708	3599677	AOGX02000015.1	713746	716757	GCA_000332475.2	Leptospira yanagawae	80.7133	96	0.083702
S	CP000786.1	CIRCULAR	293709	298379	3599677	JAMQPR010000001.1	3231662	3236330	GCA_026151345.1	Leptospira paudalimensis	79.3214	96	0.129762
S	CP000786.1	CIRCULAR	298478	313528	3599677	CP162142.1	300436	315454	GCA_040833965.1	Leptospira iowaensis	84.2126	96	0.418121
S	CP000786.1	CIRCULAR	313746	332075	3599677	CP162142.1	315682	334025	GCA_040833965.1	Leptospira iowaensis	84.1215	96	0.509212
S	CP000786.1	CIRCULAR	332076	334986	3599677	JAMQPR010000001.1	3195147	3198058	GCA_026151345.1	Leptospira paudalimensis	77.0403	96	0.0808684
S	CP000786.1	CIRCULAR	334987	356205	3599677	AOGX02000015.1	759775	780990	GCA_000332475.2	Leptospira yanagawae	85.342	96	0.58947
S	CP000786.1	CIRCULAR	356323	373088	3599677	CP162142.1	356872	373634	GCA_040833965.1	Leptospira iowaensis	79.8211	96	0.465764
S	CP000786.1	CIRCULAR	373153	373483	3599677	BFAZ01000009.1	743263	743593	GCA_003114815.1	Leptospira ellinghausenii	86.1027	96	0.00919527
S	CP000786.1	CIRCULAR	374738	375433	3599677	AOGX02000015.1	798517	799210	GCA_000332475.2	Leptospira yanagawae	77.1429	96	0.0193351
S	CP000786.1	CIRCULAR	375434	377284	3599677	JAMQPR010000001.1	3156896	3158739	GCA_026151345.1	Leptospira paudalimensis	79.957	96	0.0514213
S	CP000786.1	CIRCULAR	377285	382089	3599677	AOGX02000015.1	801057	805849	GCA_000332475.2	Leptospira yanagawae	78.6171	96	0.133484
S	CP000786.1	CIRCULAR	382090	391370	3599677	JAMQPR010000001.1	3142852	3152126	GCA_026151345.1	Leptospira paudalimensis	81.0363	96	0.257829
S	CP000786.1	CIRCULAR	397519	401260	3599677	JAMQPR010000001.1	3133565	3137304	GCA_026151345.1	Leptospira paudalimensis	77.2353	96	0.103954
S	CP000786.1	CIRCULAR	401261	405895	3599677	NPDM01000001.1	707715	712357	GCA_002812085.1	Leptospira levettii	73.4988	96	0.128762
S	CP000786.1	CIRCULAR	406544	407393	3599677	CP162133.1	392208	393060	GCA_040833955.1	Leptospira milleri	76.7251	96	0.0236132
S	CP000786.1	CIRCULAR	409358	410846	3599677	CP162139.1	420492	421980	GCA_040833985.1	Leptospira mgodei	83.244	96	0.0413648
S	CP000786.1	CIRCULAR	411154	412292	3599677	CP162139.1	422058	423217	GCA_040833985.1	Leptospira mgodei	81.5676	96	0.0316417
S	CP000786.1	CIRCULAR	414426	414832	3599677	SORO01000001.1	1898000	1898406	GCA_004368965.1	Leptospira meyeri	91.1548	96	0.0113066
S	CP000786.1	CIRCULAR	414858	416612	3599677	JAFFPR010000060.1	467612	469368	GCA_016918735.1	Leptospira abararensis	92.2727	96	0.0487544
S	CP000786.1	CIRCULAR	417534	419758	3599677	CP162142.1	412849	415073	GCA_040833965.1	Leptospira iowaensis	86.4065	96	0.0618111
S	CP000786.1	CIRCULAR	421371	421631	3599677	BFAZ01000002.1	12490	12751	GCA_003114815.1	Leptospira ellinghausenii	89.313	96	0.00725065
S	CP000786.1	CIRCULAR	426261	426387	3599677	AOGY02000015.1	12286	12412	GCA_000332455.2	Leptospira vanthielii	97.6378	96	0.00352809
S	CP000786.1	CIRCULAR	426419	426671	3599677	AOGY02000042.1	272494	272746	GCA_000332455.2	Leptospira vanthielii	82.6087	96	0.00702841
S	CP000786.1	CIRCULAR	426953	427185	3599677	CP162142.1	425854	426089	GCA_040833965.1	Leptospira iowaensis	86.9198	96	0.0064728
S	CP000786.1	CIRCULAR	431339	431466	3599677	AOGY02000084.1	133	260	GCA_000332455.2	Leptospira vanthielii	100	96	0.00355587
S	CP000786.1	CIRCULAR	432283	433515	3599677	JAMQPR010000001.1	1510672	1511904	GCA_026151345.1	Leptospira paudalimensis	91.41	96	0.0342531
S	CP000786.1	CIRCULAR	437166	437767	3599677	AOGX02000042.1	5518	6139	GCA_000332475.2	Leptospira yanagawae	78.9137	96	0.0167237
S	CP000786.1	CIRCULAR	437768	438706	3599677	BFAZ01000009.1	680285	681224	GCA_003114815.1	Leptospira ellinghausenii	86.4119	96	0.0260857
S	CP000786.1	CIRCULAR	438885	439093	3599677	AOGX02000015.1	848414	848601	GCA_000332475.2	Leptospira yanagawae	80	96	0.00580608
S	CP000786.1	CIRCULAR	439094	441815	3599677	AOGW02000006.1	8837	11559	GCA_000332495.2	Leptospira terpstrae	85.1594	96	0.0756179
S	CP000786.1	CIRCULAR	441816	444337	3599677	CP162142.1	431384	433905	GCA_040833965.1	Leptospira iowaensis	79.17	96	0.0700618
S	CP000786.1	CIRCULAR	445908	455464	3599677	CP162142.1	443047	452595	GCA_040833965.1	Leptospira iowaensis	85.6427	96	0.265496
S	CP000786.1	CIRCULAR	455465	455820	3599677	JAMQPR010000001.1	3080703	3081057	GCA_026151345.1	Leptospira paudalimensis	81.3889	96	0.00988978
S	CP000786.1	CIRCULAR	465730	471854	3599677	CP162142.1	457482	463587	GCA_040833965.1	Leptospira iowaensis	82.3892	96	0.170154
S	CP000786.1	CIRCULAR	471855	477134	3599677	AOGX02000015.1	881540	886820	GCA_000332475.2	Leptospira yanagawae	87.4669	96	0.14668
S	CP000786.1	CIRCULAR	477135	477868	3599677	JAMQPR010000001.1	3059999	3060718	GCA_026151345.1	Leptospira paudalimensis	82.4966	96	0.0203907
S	CP000786.1	CIRCULAR	479918	480268	3599677	AOGX02000015.1	887653	888002	GCA_000332475.2	Leptospira yanagawae	81.5864	96	0.00975087
S	CP000786.1	CIRCULAR	482500	496736	3599677	CP162142.1	472410	486609	GCA_040833965.1	Leptospira iowaensis	82.0351	96	0.395508
S	CP000786.1	CIRCULAR	496737	509485	3599677	AOGX02000015.1	904618	917366	GCA_000332475.2	Leptospira yanagawae	85.0618	96	0.354171
S	CP000786.1	CIRCULAR	509540	529588	3599677	CP162142.1	499494	519554	GCA_040833965.1	Leptospira iowaensis	84.1436	96	0.556967
S	CP000786.1	CIRCULAR	529822	534618	3599677	JAMQPR010000001.1	3003661	3008454	GCA_026151345.1	Leptospira paudalimensis	80.3987	96	0.133262
S	CP000786.1	CIRCULAR	534744	570124	3599677	CP162142.1	524640	560014	GCA_040833965.1	Leptospira iowaensis	82.5943	96	0.982894
S	CP000786.1	CIRCULAR	570125	571378	3599677	JAMQPR010000001.1	2967085	2968331	GCA_026151345.1	Leptospira paudalimensis	77.2871	96	0.0348365
S	CP000786.1	CIRCULAR	571379	571482	3599677	CP162133.1	544710	544806	GCA_040833955.1	Leptospira milleri	62.037	96	0.00288915
S	CP000786.1	CIRCULAR	571483	585824	3599677	CP162142.1	561353	575675	GCA_040833965.1	Leptospira iowaensis	84.0982	96	0.398425
S	CP000786.1	CIRCULAR	585825	586165	3599677	JAMQPR010000001.1	2952352	2952692	GCA_026151345.1	Leptospira paudalimensis	73.1214	96	0.00947307
S	CP000786.1	CIRCULAR	586166	586746	3599677	AOGX02000015.1	995106	995692	GCA_000332475.2	Leptospira yanagawae	70.2658	96	0.0161403
S	CP000786.1	CIRCULAR	586747	595693	3599677	CP162142.1	575870	584819	GCA_040833965.1	Leptospira iowaensis	82.6039	96	0.24855
S	CP000786.1	CIRCULAR	595694	599779	3599677	JAMQPR010000001.1	2938773	2942857	GCA_026151345.1	Leptospira paudalimensis	79.5421	96	0.11351
S	CP000786.1	CIRCULAR	599780	599976	3599677	AOGX02000015.1	1009466	1009662	GCA_000332475.2	Leptospira yanagawae	74.3719	96	0.00547271
S	CP000786.1	CIRCULAR	599977	600077	3599677	JAMQPV010000001.1	1216693	1216793	GCA_026151395.1	Leptospira limi	73.2673	96	0.00280581
S	CP000786.1	CIRCULAR	600078	600248	3599677	CP162133.1	573350	573520	GCA_040833955.1	Leptospira milleri	81.8713	96	0.00475043
S	CP000786.1	CIRCULAR	600396	603716	3599677	CP162142.1	587662	590981	GCA_040833965.1	Leptospira iowaensis	90.4776	96	0.0922583
S	CP000786.1	CIRCULAR	603717	604171	3599677	AOGY02000077.1	174760	175219	GCA_000332455.2	Leptospira vanthielii	79.6574	96	0.01264
S	CP000786.1	CIRCULAR	604172	605130	3599677	AOGZ02000014.1	1298471	1299429	GCA_000332515.2	Leptospira wolbachii	82.7122	96	0.0266413
S	CP000786.1	CIRCULAR	605131	605819	3599677	CP162139.1	581205	581914	GCA_040833985.1	Leptospira mgodei	74.2698	96	0.0191406
S	CP000786.1	CIRCULAR	611577	613923	3599677	AOGX02000015.1	1017242	1019588	GCA_000332475.2	Leptospira yanagawae	84.6874	96	0.0652003
S	CP000786.1	CIRCULAR	616151	618715	3599677	AOGX02000015.1	1019689	1022260	GCA_000332475.2	Leptospira yanagawae	79.8686	96	0.0712564
S	CP000786.1	CIRCULAR	618872	624410	3599677	JAMQPR010000001.1	2917823	2923360	GCA_026151345.1	Leptospira paudalimensis	76.1021	96	0.153875
S	CP000786.1	CIRCULAR	624411	641993	3599677	CP162142.1	607548	625140	GCA_040833965.1	Leptospira iowaensis	80.2598	96	0.48846
S	CP000786.1	CIRCULAR	642190	645793	3599677	AOGX02000015.1	1046916	1050519	GCA_000332475.2	Leptospira yanagawae	85.5599	96	0.10012
S	CP000786.1	CIRCULAR	645847	646091	3599677	AOGX02000015.1	1051905	1052148	GCA_000332475.2	Leptospira yanagawae	90.9502	96	0.00680617
S	CP000786.1	CIRCULAR	646092	646507	3599677	AOGX02000015.1	1052355	1052772	GCA_000332475.2	Leptospira yanagawae	90.9502	96	0.0115566
S	CP000786.1	CIRCULAR	646670	647099	3599677	NPDQ01000002.1	506857	507285	GCA_002812125.1	Leptospira brenneri	84.7926	96	0.0119455
S	CP000786.1	CIRCULAR	647530	647921	3599677	NPDQ01000002.1	507286	507698	GCA_002812125.1	Leptospira brenneri	78.4689	96	0.0108899
S	CP000786.1	CIRCULAR	647922	660839	3599677	CP162142.1	630075	642976	GCA_040833965.1	Leptospira iowaensis	82.8182	96	0.358866
S	CP000786.1	CIRCULAR	660925	661334	3599677	JAFFPR010000060.1	258731	259142	GCA_016918735.1	Leptospira abararensis	90.534	96	0.0113899
S	CP000786.1	CIRCULAR	661335	661882	3599677	AOGX02000015.1	1067647	1068193	GCA_000332475.2	Leptospira yanagawae	84.7273	96	0.0152236
S	CP000786.1	CIRCULAR	661883	675853	3599677	CP162142.1	643890	657856	GCA_040833965.1	Leptospira iowaensis	85.0114	96	0.388118
S	CP000786.1	CIRCULAR	676080	676587	3599677	AOGX02000015.1	1083341	1083848	GCA_000332475.2	Leptospira yanagawae	70.6334	96	0.0141124
S	CP000786.1	CIRCULAR	676588	688497	3599677	CP162142.1	658648	670562	GCA_040833965.1	Leptospira iowaensis	84.8244	96	0.330863
S	CP000786.1	CIRCULAR	688498	690299	3599677	JAMQPR010000001.1	2853986	2855766	GCA_026151345.1	Leptospira paudalimensis	73.136	96	0.05006
S	CP000786.1	CIRCULAR	690373	692207	3599677	CP162142.1	673704	675533	GCA_040833965.1	Leptospira iowaensis	82.6652	96	0.0509768
S	CP000786.1	CIRCULAR	694418	700496	3599677	CP162142.1	677631	683712	GCA_040833965.1	Leptospira iowaensis	82.5753	96	0.168876
S	CP000786.1	CIRCULAR	700693	716436	3599677	CP162142.1	683851	699572	GCA_040833965.1	Leptospira iowaensis	81.79	96	0.437373
S	CP000786.1	CIRCULAR	716437	717177	3599677	CP162133.1	678753	679503	GCA_040833955.1	Leptospira milleri	73.0263	96	0.0205852
S	CP000786.1	CIRCULAR	717178	719804	3599677	NPDM01000001.1	395625	398250	GCA_002812085.1	Leptospira levettii	92.0122	96	0.0729788
S	CP000786.1	CIRCULAR	719805	719940	3599677	AOGW02000002.1	3252	3385	GCA_000332495.2	Leptospira terpstrae	71.7391	96	0.00377812
S	CP000786.1	CIRCULAR	719941	720289	3599677	AOGX02000015.1	1127958	1128305	GCA_000332475.2	Leptospira yanagawae	68.6813	96	0.00969531
S	CP000786.1	CIRCULAR	721702	725814	3599677	JAMQPR010000001.1	2816568	2820663	GCA_026151345.1	Leptospira paudalimensis	82.5593	96	0.11426
S	CP000786.1	CIRCULAR	725815	732089	3599677	CP162142.1	712348	718610	GCA_040833965.1	Leptospira iowaensis	81.7373	96	0.174321
S	CP000786.1	CIRCULAR	732090	735110	3599677	NPDM01000001.1	380231	383251	GCA_002812085.1	Leptospira levettii	85.6481	96	0.0839242
S	CP000786.1	CIRCULAR	737464	737868	3599677	CP162142.1	724703	725107	GCA_040833965.1	Leptospira iowaensis	86.9136	96	0.011251
S	CP000786.1	CIRCULAR	737941	741881	3599677	CP162142.1	725245	729187	GCA_040833965.1	Leptospira iowaensis	83.5104	96	0.109482
S	CP000786.1	CIRCULAR	741961	747702	3599677	CP162142.1	729494	735232	GCA_040833965.1	Leptospira iowaensis	79.8587	96	0.159514
S	CP000786.1	CIRCULAR	747703	751605	3599677	AOGX02000015.1	1155829	1159729	GCA_000332475.2	Leptospira yanagawae	84.0816	96	0.108426
S	CP000786.1	CIRCULAR	751606	756957	3599677	CP162142.1	739113	744454	GCA_040833965.1	Leptospira iowaensis	85.9649	96	0.14868
S	CP000786.1	CIRCULAR	756958	762984	3599677	AOGX02000015.1	1165083	1171119	GCA_000332475.2	Leptospira yanagawae	83.5971	96	0.167432
S	CP000786.1	CIRCULAR	762985	765385	3599677	CP162142.1	750603	753001	GCA_040833965.1	Leptospira iowaensis	76.2551	96	0.0667004
S	CP000786.1	CIRCULAR	766581	767029	3599677	AOGZ02000014.1	1121991	1122422	GCA_000332515.2	Leptospira wolbachii	70.9328	96	0.0124733
S	CP000786.1	CIRCULAR	767030	768500	3599677	CP162142.1	754554	756002	GCA_040833965.1	Leptospira iowaensis	85.5299	96	0.0408648
S	CP000786.1	CIRCULAR	768580	787279	3599677	CP162142.1	756062	774756	GCA_040833965.1	Leptospira iowaensis	80.3082	96	0.519491
S	CP000786.1	CIRCULAR	787280	787487	3599677	BFAZ01000009.1	332352	332559	GCA_003114815.1	Leptospira ellinghausenii	68.0751	96	0.0057783
S	CP000786.1	CIRCULAR	787666	787765	3599677	NPDM01000001.1	330688	330787	GCA_002812085.1	Leptospira levettii	70.8738	96	0.00277803
S	CP000786.1	CIRCULAR	787766	792668	3599677	CP162142.1	775258	780154	GCA_040833965.1	Leptospira iowaensis	84.3113	96	0.136207
S	CP000786.1	CIRCULAR	792874	795200	3599677	AOGX02000015.1	1198530	1200852	GCA_000332475.2	Leptospira yanagawae	86.4786	96	0.0646447
S	CP000786.1	CIRCULAR	795201	797289	3599677	AOGX02000015.1	1200986	1203072	GCA_000332475.2	Leptospira yanagawae	86.4786	96	0.058033
S	CP000786.1	CIRCULAR	797305	801163	3599677	AOGX02000015.1	1203182	1207041	GCA_000332475.2	Leptospira yanagawae	86.4271	96	0.107204
S	CP000786.1	CIRCULAR	801519	802426	3599677	JAMQPR010000001.1	2742164	2743068	GCA_026151345.1	Leptospira paudalimensis	70.3463	96	0.0252245
S	CP000786.1	CIRCULAR	802427	806815	3599677	CP162142.1	787678	792074	GCA_040833965.1	Leptospira iowaensis	85.6365	96	0.121928
S	CP000786.1	CIRCULAR	807959	811574	3599677	NPDM01000001.1	305843	309466	GCA_002812085.1	Leptospira levettii	81.2961	96	0.100453
S	CP000786.1	CIRCULAR	811688	815526	3599677	CP162142.1	796986	800820	GCA_040833965.1	Leptospira iowaensis	80.6936	96	0.106648
S	CP000786.1	CIRCULAR	815527	815725	3599677	NPDM01000001.1	301695	301893	GCA_002812085.1	Leptospira levettii	68.599	96	0.00552827
S	CP000786.1	CIRCULAR	815928	826207	3599677	CP162142.1	802371	812652	GCA_040833965.1	Leptospira iowaensis	85.4782	96	0.285581
S	CP000786.1	CIRCULAR	826208	833389	3599677	CP162142.1	812764	819946	GCA_040833965.1	Leptospira iowaensis	85.4782	96	0.199518
S	CP000786.1	CIRCULAR	833390	833563	3599677	JAMQPR010000001.1	2710866	2711063	GCA_026151345.1	Leptospira paudalimensis	70.8543	96	0.00483377
S	CP000786.1	CIRCULAR	833564	833688	3599677	NPDM01000001.1	283537	283661	GCA_002812085.1	Leptospira levettii	55.3846	96	0.00347253
S	CP000786.1	CIRCULAR	833689	844741	3599677	CP162142.1	820298	831360	GCA_040833965.1	Leptospira iowaensis	81.9811	96	0.307055
S	CP000786.1	CIRCULAR	844742	845031	3599677	AOGX02000015.1	1250988	1251277	GCA_000332475.2	Leptospira yanagawae	80.8219	96	0.00805628
S	CP000786.1	CIRCULAR	845032	867366	3599677	CP162142.1	831600	853934	GCA_040833965.1	Leptospira iowaensis	82.5583	96	0.620472
S	CP000786.1	CIRCULAR	867477	870695	3599677	CP162142.1	853935	857153	GCA_040833965.1	Leptospira iowaensis	81.1187	96	0.0894247
S	CP000786.1	CIRCULAR	870696	871001	3599677	JAMQPR010000001.1	2673570	2673864	GCA_026151345.1	Leptospira paudalimensis	65.1757	96	0.00850076
S	CP000786.1	CIRCULAR	871002	884731	3599677	CP162142.1	857448	871180	GCA_040833965.1	Leptospira iowaensis	82.2754	96	0.381423
S	CP000786.1	CIRCULAR	884732	884843	3599677	JAMQPR010000001.1	2659758	2659854	GCA_026151345.1	Leptospira paudalimensis	54.386	96	0.00311139
S	CP000786.1	CIRCULAR	884844	907356	3599677	CP162142.1	871287	893790	GCA_040833965.1	Leptospira iowaensis	83.0753	96	0.625417
S	CP000786.1	CIRCULAR	907410	909827	3599677	AOGX02000015.1	1313773	1316190	GCA_000332475.2	Leptospira yanagawae	79.0554	96	0.0671727
S	CP000786.1	CIRCULAR	910000	914426	3599677	CP162142.1	896404	900830	GCA_040833965.1	Leptospira iowaensis	84.2188	96	0.122983
S	CP000786.1	CIRCULAR	914685	915366	3599677	JAMQPV010000001.1	1517167	1517848	GCA_026151395.1	Leptospira limi	85.1095	96	0.0189461
